"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change"
"FGB",9039.97793062161,-1.36939317929994,0.333018866459367,-4.1120588567826,3.92146290049782e-05,0.000126988199823898,"DOWN"
"NA.25",NA,NA,NA,NA,NA,NA,NA
"PAH",169.827847873148,-1.58505964797389,0.256823149985755,-6.17179427968939,6.75193171828967e-10,5.2776050343711e-09,"DOWN"
"CYP4F11",691.78493010594,-1.0693796346399,0.230274052103956,-4.64394327050418,3.41821456487019e-06,1.36845444631213e-05,"DOWN"
"SCG2",260.251528692936,-1.78804042719722,0.160276030188999,-11.1560064539205,6.6931104363935e-29,2.09003528560448e-27,"DOWN"
"ZNF556",11.3527846896577,-1.45267625999038,0.183957185590635,-7.89681716061403,2.86115603798327e-15,4.44868211847756e-14,"DOWN"
"TEX37",1.04191103699614,-1.07740132284516,0.313516584216378,-3.43650504338736,0.000589271382370144,0.00147404387451095,"DOWN"
"NA.26",NA,NA,NA,NA,NA,NA,NA
"AGXT",4.08596931481917,-1.02967872085747,0.271542397988835,-3.79196298067534,0.00014946119756731,0.000428508798411801,"DOWN"
"MUCL1",28.8783044332205,-1.33063540749594,0.225329729476033,-5.90528116547297,3.52045813303656e-09,2.44656170551087e-08,"DOWN"
"ADAMTS20",19.1446429705953,-1.20379537346016,0.309230907192001,-3.89286887391475,9.90657043935112e-05,0.000296169624623716,"DOWN"
"NA.27",NA,NA,NA,NA,NA,NA,NA
"NA.28",NA,NA,NA,NA,NA,NA,NA
"INSM1",48.3618106107742,-2.16769764758132,0.235849397479655,-9.19102474183048,3.8911657010778e-20,8.65853688543868e-19,"DOWN"
"NLRP13",1.45176185098407,-1.54561367060707,0.506523258969884,-3.05141697490927,0.00227764028785744,0.00496901122884221,"DOWN"
