	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
TCGA-38-A44F-01A	0.0520785066196654	0.0271303241452404	0.0725887918550065	0.0390271186856557	0	0.12358845401334	0.0116178561397031	0.0619842038690878	0.0577492294629581	0	0	0.0370808679613111	0.00531986310462392	0.0704781994667759	0.135867580324884	0.0922028354804842	0.111090916387275	0.00126423293766544	0.0953144910178224	0	0	0.00561652852850233
TCGA-L4-A4E6-01A	0.0235051035114152	0	0	0.0336693032323323	0	0.120817110545597	0	0.0195022742428162	0	0	0	0.014999094248363	0	0.232446972908693	0.0420148406273813	0.372967849328188	0.0491252560335775	0	0.0831736428671713	0	0	0.00777855245446493
TCGA-73-A9RS-01A	0.0141379391277103	0	0.211222609304818	0.0267236469585073	0	0.0802047014916009	0.00666647348172592	0.103199474557361	0.00548747098755882	0.00099426714759872	0	0.0727618075075252	0	0.0317797277147283	0.109049050774121	0.180053545485016	0.00664609146477838	0.010022768734117	0.13486275975929	0	0	0.00618766550354311
TCGA-44-5643-01A	0.0563825694007082	0	0.0458680782661759	0.0695856108005453	0	0.170319188943805	0.095635623343414	0.0458364189693145	0.0224438069541485	0	0.050465608482821	0	0.010243679545347	0.108595351918459	0.0937597357637128	0.109108903730068	0.0641346683913348	0.0355693062224857	0.0220514492676607	0	0	0
TCGA-55-A4DF-01A	0.00981809396116337	0	0.0497067694109071	0.0179464818716247	0	0.229642154639804	0.0413069869466957	0.037783097989841	0	0	0	0.0313718309693193	0.00417383876246863	0.229519734211935	0.22640380405169	0.066309172891887	0.00565498529574908	0	0.0503630489969157	0	0	0
TCGA-50-5930-01A	0.014913886453319	0	0.187124182971274	0.0638113595132189	0	0.110725926919747	0.0755800003889647	0.0269510579421895	0	0	0.017846061516525	0	0	0.247065969044606	0.0881399484498481	0.138377976187794	0.00903820195391471	0	0.0158302954555159	0	0	0.00459513320308385
TCGA-97-7553-01A	0.0488325113187297	0	0.0448828095525954	0.0578705464739842	0	0.171847687328822	0.000340988816270821	0	0.0123961828711459	0	0.0234121215374298	0.000905069680238718	0.0104699687037682	0.24426192607977	0.0500524971444181	0.179629931435871	0.0688626322724505	0	0.0480101674026013	0	0.00171689940907514	0.0365080599728283
TCGA-55-6980-01A	0.025437898017859	0	0.0293685081522043	0.0537307859723509	0	0.23054890255896	0.00134032260890722	0.0345063116258801	0.0362618466963102	0	0	0.0314256304925624	0.108219061497017	0.0377603085710648	0.0424308334765635	0.0641699386613597	0.178373023115252	0.0657086000191145	0.0590428135209274	0	0.000706272119158642	0.000968942894509114
TCGA-MP-A4TD-01A	0.0120903421315372	0.0744821513761157	0.15599026184212	0.0420943121921627	0	0.14067098649881	0	0.0330515581604868	0.0303056406612846	0	0	0.0298809867101637	0	0.277542284066989	0.00787342760437643	0.14311387542867	0	0.0246215710658324	0.0257350478280525	0	0	0.00254755443339915
TCGA-95-7567-01A	0.00585476651224154	0	0.211136203209291	0.0182634172198647	0	0.137070273157567	0.0375917292206657	0.037640852745728	0.0507101227428046	0.00331536701749682	0	0.0466686662564521	0	0.0198060765183537	0.103764062227435	0.254180912995728	0.0421267759146366	0.0314999130407618	0	0	0	0.000370861220974871
TCGA-95-A4VN-01A	0.0199249929739151	0	0.00196662330959471	0.172972321813784	0	0.10290494997276	0.0643657005865888	0.0635203503411355	0.0119077074405629	0	0.00922565463742259	0.0232668838173926	0.000762489344568553	0.120082539772328	0.11375849537892	0.179386301198378	0.0420520382025253	0.0110075352640989	0.0489503648273188	0	0	0.0139450511187054
TCGA-44-3396-01A	0.0201777407040078	0	0.122842156703603	0.0436602453941493	0	0.147686551710457	0.0284303442839608	0	0.0178029615520791	0	0.0386113308855736	0	0.00372294952496608	0.204468586219356	0.111714491644864	0.156638242921204	0.0369886831972886	0	0.000737375637960449	0.0254467810854356	0	0.0410715585350946
TCGA-05-5428-01A	0.00330496006477113	0	0.0125442188267912	0.0536796034997169	0	0.0806942957937486	0.0034847756663228	0	0.00628657091227773	0.0141350608054587	0	0.039265490456175	0	0.0877987869354366	0.0274576811674851	0.395425085950011	0.110475744226755	0	0.115132777460065	0	0.0100702424284472	0.0402447058065381
TCGA-05-4430-01A	0.0225059817593212	0	0.021619578053747	0.0514236398529756	0	0.0912913339380667	0.0126457706923282	0.0231949390304717	0.037821036329433	0	0	0.0105560654958662	0.00542902039151586	0.15967377692959	0.0777883841380334	0.190824911851047	0.153032244539634	0.0486383404894666	0.0721198593016784	0	0.000628804639244166	0.0208063125675813
TCGA-44-2656-01A	0.0108305605292567	0	0.0551120500604356	0.295765695716721	0	0	0.0784758141417648	0.0177938388899745	0	0.0255155699618169	0	0	0.0436875593841502	0.0326648974883943	0.142357503358839	0.166743131166388	0.063186341129398	0	0.0552145491994716	0	0.0102972396818545	0.002355249291535
TCGA-S2-AA1A-01A	0.0561791681450248	0.0373074422925455	0.132307434433586	0.07833837891489	0	0.261928030253895	0.0333516514440976	0.0286578423203288	0.040208155794891	0	0	0.013808619582186	0	0.101128954151661	0.0417858579796925	0.0508662404327432	0.0588246332000527	0.00335234559330526	0.0606767744189855	0	0	0.0012784710421151
TCGA-55-6642-01A	0.00564973236611299	0	0.339511617960043	0.0797634288161154	0	0.109934250428839	0.0878295201201579	0	0.0180585830615526	0.00955243996155287	0	0.0123028517183645	0	0.160846504264584	0.031191283824924	0.0967188008127294	0.00626055414549991	0	0.0423804325195235	0	0	0
TCGA-69-7974-01A	0.00981848465859041	0	0.0246581320705582	0.0714874613339044	0	0.119778463955962	0.0429513813882388	0.0416713837007081	0	0	0	0.0505370986798443	0.0207678785366426	0.0888163236752641	0.0601842561251101	0.287679742222894	0.0794855044700835	0.0307204558029988	0.0574984250679873	0	0	0.0139450083112135
TCGA-55-A4DG-01A	0.033010616962438	0.0800156074204265	0.140275482540918	0.0850572126692294	0	0.206218425379992	0	0	0	0	0	0.0249602331758108	0.0197607002697625	0.0369735591674169	0.113983168538879	0.119532459261187	0.00475075020583736	0	0.135461784408103	0	0	0
TCGA-50-5939-01A	0	0.0170127113162567	0.163332308186183	0.0261007896621064	0	0.182683982436355	0.0197622902160207	0.0124801607247101	0.00644985504425253	0	0	0.0209578305620352	0.00407432948856645	0.200658190912811	0.0745426304773142	0.21078121237894	0.00738239429733662	0	0.0011931429577532	0.025615952451292	0	0.0269722188880667
TCGA-55-A48Y-01A	0.0458851124636803	0	0.15879178785576	0.0246279824800434	0	0.127421246217218	0.0420224706353568	0.0327216144480826	0.0235281254077626	0	0	0.0411442319144381	0	0.287640481661823	0.0628940902215257	0.0662046259718818	0	0.00634768490013286	0.0601041158400542	0	0	0.0206664299822408
TCGA-MN-A4N5-01A	0.0116612240774504	0	0.00407168947408881	0.089782881273115	0	0.226137167430255	0	0.0725113889135296	0.00579097171816718	0	0	0.134040854697178	0.00994311401796375	0.0855947398845393	0.13628394352043	0.130756788040426	0.0115177784564623	0	0.0816468349334951	0	0	0.000260623562899858
TCGA-64-1680-01A	0.00843653241574605	0	0.0586979635044529	0.00303519492019543	0	0.228601898729579	0	0	0	0	0	0.0482501884091871	0.0037859977057095	0	0.0460628896374663	0.327457228255709	0.0147056407183235	0.0290302882772053	0.221647296498861	0	0	0.010288880927565
TCGA-95-7562-01A	0.0213630654590098	0	0.0555245992659954	0.0464454328784998	0	0.0962430892834521	0.060933405556182	0	0.0574622896375901	0	0.0211814010255059	0	0	0.216240570193662	0.127069276736355	0.230670449412096	0.0137545563251785	0.00307753624156693	0.0432482384268802	0	0	0.00678608955802622
TCGA-69-7763-01A	0	0.00786890616766785	0.176993009548843	0.0627750726727304	0	0.211571208906565	0.023946441666605	0.00850827053198938	0	0	0.0044558368676531	0.00287672532540654	0.00599829037841936	0.104555771669375	0.0151233235644938	0.242951857638555	0	0.0745672405469901	0.0453670275251032	0	0.00141694460491337	0.011024072384689
TCGA-55-8511-01A	0.032432625963572	0	0.0719536273235899	0.0816477218213514	0	0.17244483121712	0.0509658930984599	0.0472800164231032	0.0175834885821244	0	0	0.0506700770775616	0.00982016101315645	0.0986205799293881	0.140495574229081	0.141336477516226	0.0091478349688911	0	0.0689495401106378	0	0	0.00665155072573718
TCGA-50-5944-01A	0.00331086381572061	0	0.00975071733907538	0.0374195529464345	0	0.129434908826222	0	0.00790616258204254	0.00742858388780741	0	0	0.0497258390724004	0.0525614433814087	0.098038158106278	0.0230415509437387	0.31949281627876	0.0245368519854172	0.0154646502173506	0.215273703892	0	0	0.00661419672534402
TCGA-44-5644-01A	0.0553672419172151	0	0.204605978682205	0.114082476399213	0	0.0245417146854315	0.100587889639265	0.0640282283536744	0	0	0	0.0352397372066593	0	0.151131540931784	0.0245448006198464	0.108760103221856	0	0.0528683685263459	0.0108383436489012	0	0	0.0534035761676036
TCGA-50-5072-01A	0.053794297040204	0	0.10957349348484	0.0211387096927913	0	0.170658070906115	0.00389208479091558	0.0226523778433076	0.0211119245731374	0	0.01377307437694	0.00537860553133633	0.00317318472467422	0.19012636522091	0.0757559336579775	0.159894998050382	0.00297223044240435	0.056433593563735	0.0449215405331366	0	0	0.0447495155671936
TCGA-75-5146-01A	0.0129838220160168	0	0.198430109344964	0.0545828327382994	0	0.220783754199402	0.0187004728122309	0.0454430278912972	0.010497773035605	0	0	0.0200243382688247	0.0118663555042549	0	0.0511235695953809	0.217211470176207	0.0286178439021993	0.0244736215143854	0.0780143759662309	0	0	0.00724663303470083
TCGA-38-4626-01A	0.0050973661190413	0	0.0080412299026262	0.031093015575304	0	0.106785406427153	0.0119695947052998	0	0	0	0.0215866699501759	0.00636216740509655	0.030755721148607	0.258138947601322	0.0177880882964715	0.286518421094284	0	0.0695905414636186	0.0789621500409953	0	0	0.067310680270005
TCGA-83-5908-01A	0.0146503867900742	0	0.0181684889165037	0.366230567221911	0	0	0.191427321686052	0.0409175435139747	0.00348669401902158	0	0.0316854297977035	0	0.016308413653057	0.0729433527906526	0.103311398495418	0.067430649991863	0.0590357097593735	0	0.0144040433643946	0	0	0
TCGA-75-6212-01A	0.146007787734917	0	0.0560095498561355	0	0	0.131720794511308	0	0	0.0223297709206777	0	0	0.0409356803516892	0.00426717136205364	0.0349824476507277	0.00533247101667861	0.212681847400631	0.145753618805611	0.039336714230467	0.157515308809913	0	0	0.00312683734918985
TCGA-44-6774-01A	0.00176046499800012	0	0.0974599514474673	0.0259519188853517	0	0.14741462419739	0.00685544177207317	0	0.0120420056594181	0	0	0.0361389782419588	0.0195623978495132	0.261475041892601	0.0507855980880919	0.250465592773107	0.0186410753308582	0.0120747076339867	0.0355889922145059	0	0	0.0237832090156769
TCGA-55-7724-01A	0.0346383859345026	0	0.0442631204329844	0.0574750283298253	0	0.0992696325222654	0.0345962534275894	0.004629275337029	0	0.0513242974644293	0	0	0	0.157994462163659	0.110477662520004	0.17669344805458	0.0659028763637757	0.0516389560340641	0.0620477365887738	0	0	0.0490488648265183
TCGA-NJ-A4YI-01A	0	0.00273864660273437	0.0150171623782776	0.0180813327537564	0	0.106676179199894	0	0.033979409938252	0.0319384469110608	0	0.0220088160354372	0.00872348230742264	0.125999828805005	0.156279279568485	0.0165506124575096	0.240628671601738	0.121290087363025	0.008485613602287	0.0523967494577089	0	0.0184857863973087	0.0207198946200982
TCGA-55-8299-01A	0.0167658696420966	0	0.00156694741965247	0.266684651099986	0	0	0.0234231049909818	0.040972627722029	0.0338871244334154	0	0.0242699497893355	0.0349497316728865	0.00929508081525379	0.0625517417428395	0.145901273839819	0.103805140662945	0	0.153937604219095	0.076759239367135	0	0	0.00522991258252977
TCGA-J2-8192-01A	0.0129329526544582	0	0.0157756069398142	0.0153885995585902	0	0.286508011038337	0.000654241056148137	0	0	0	0.0146783499699067	0.00287171766499113	0.0471089917650932	0.205973948312651	0.0265151512413846	0.156078691985404	0.108054894832815	0.0385702314332697	0.0502115399898421	0	0.00310391953984575	0.0155731520174499
TCGA-55-8506-01A	0.00980211533520908	0	0.0782984282089716	0.0562291636731781	0	0.0646982048421283	0.0721968378998715	0.0225787727263468	0	0	0.0202376933365439	0.0152935616652946	0.0104722197101341	0.307010955216512	0.0630791000762008	0.213880361868092	0.00383934504004313	0	0.0557739598868636	0	0	0.00660928051461103
TCGA-86-8585-01A	0.0218781451769768	0	0.052215224997823	0.127031015458945	0	0.109546966578537	0.0908782362669853	0.0100103422568434	0.021740567449793	0	0	0.072865296695255	0.000894186551023042	0.230300414633934	0.0748953445607182	0.0968423977332683	0.00484311241903062	0.0050623954957204	0.0801671647871829	0	0	0.000829188937964263
TCGA-44-7672-01A	0.0195083034259733	0	0.129188689205545	0.0768432835512367	0	0.161068605976983	0.0475950643760127	0	0.056310440700478	0	0	0.065511177867943	0.0172230489043342	0.0913156199171128	0.0449245211148753	0.121179924623281	0.0261375386312555	0.0541869492150776	0.0840885755805012	0	0	0.00491825690939145
TCGA-64-5781-01A	0	0	0.145627656672988	0.308844536204798	0	0	0.146921773733264	0.0544831969450841	0.0188618072041413	0.0295446981703409	0	0.0697026849506228	0	0.0775723169525563	0.0396482282035253	0.0474147118568013	0.0140705036020955	0.0201759811274368	0.0209618129755008	0	0.00455394403193147	0.00161614736891378
TCGA-NJ-A4YP-01A	0	0	0.0845504716100077	0.13439888428575	0	0.0728011689745215	0.0396263818651125	0.0247543714945616	0.044852330110204	0	0	0.0842464558264124	0	0.192879252382472	0.0661946151815674	0.152383860650803	0	0.076972386779589	0.00946935931065114	0.00536531460003356	0	0.0115051469283147
TCGA-73-4677-01A	0.0129158834482924	0	0.182720457426164	0.0543250944498295	0	0.252955992629127	0	0.0181397962111166	0	0	0	0.047576975020714	0.0317001714839714	0	0.0374422090559013	0.145659671078565	0.0917268963720603	0.0285798151376732	0.0812512614568326	0	0	0.0150057762297523
TCGA-62-8402-01A	0.0153887612236682	0	0.0147044285761979	0.0221163338250044	0	0.0744223182000772	0.083748372108874	0.0295303239468079	0.0346714975121271	0.028126384656084	0	0.0594305304463755	0	0.209882730707871	0.26257612255855	0.0617137288720152	0.0162095209592302	0	0.0806230940430137	0	0	0.00685585236410387
TCGA-35-4122-01A	0.0113313543265442	0	0.137126172614758	0.109386268280459	0	0.0660956895174276	0.0576574157270432	0.0414053667706297	0	0.0416219148460591	0	0.00833690652352622	0.0437205264932551	0.0643286282521115	0.0737082150256091	0.2285131109073	0.0552205251422148	0.0103910144997653	0.0172408218337656	0	0.0164875735317938	0.0174284957077386
TCGA-69-8253-01A	0.0204549337669218	0.0200616831997926	0.207580656144339	0.0315508906482666	0	0.247506828003716	0	0.0017917196025238	0.0208815052331848	0	0	0.0436970319480913	0.00673925770768765	0.0391204392820291	0	0.10429163149066	0.0840725931765515	0.0904923595277856	0.0500429808991622	0	0	0.0317154893692884
TCGA-50-5066-01A	0	0	0.201462630727618	0.18299536604448	0	0.00806623890343636	0.109787630754537	0.00499639346289836	0	0.0467879390008525	0	0	0	0.0646520132527164	0.0985189554532492	0.20297345566923	0.0430780430332164	0	0.0255674886450691	0	0	0.0111138450526963
TCGA-49-4501-01A	0.0331200750555921	0.0193573811979996	0.0705162075963011	0.0787234974597591	0	0.180265872644617	2.46791285798223e-05	0.0412757051889441	0.0659862546089614	0.00190714346693346	0	0.0346577867268134	0.0106850759112569	0.0207209484548752	0.0353807750143991	0.138095278914464	0.0594183465298823	0.082766870076624	0.112941358353466	0	0	0.0141567436705306
TCGA-86-7954-01A	0.0248461959516056	0	0	0.0266873474169962	0	0.187285182771408	0	0.0655168759780109	0.024501697181665	0	0	0.0552633525800704	0.00523249010176976	0.0400577918842641	0.207218852756048	0.197761092671061	0.00611876368282413	0.0613422246982662	0.0952173343535121	0	0	0.00295079797249849
TCGA-44-2655-01A	0.0436937746919826	0.025393191917392	0.105909878859987	0.0287431619261126	0	0.204145060474418	0	0.0489803378743314	0.00346511028705605	0	0	0.0366077095635663	0.00492947129611985	0	0.0221437121601656	0.191567210745645	0.162577622995582	0.0278599878811674	0.0636723069489861	0	0.0193922498218494	0.0109192125556389
TCGA-50-6592-01A	0.0770027014177864	0	0.0686828357623672	0.121110967294608	0	0.123910120590535	0.0572579002345371	0.0240674879377481	0	0	0.0378009710395266	0.0480092629351924	0	0.195784428884559	0.0789325832458506	0.127993749084971	0	0	0.0276655119027661	0	0	0.011781479669553
TCGA-91-6836-01A	0.00509883369943809	0	0.11322356256456	0.103713741878442	0	0.1400855048119	0.098523338942884	0.0474624094112227	0	0	0	0.0508025020995012	0.014538986147673	0.13091247769485	0.036822490627068	0.127617420114165	0.0538108486156397	0.0367053651170499	0.00460720762114411	0.0122304159393592	0	0.0238448947151034
TCGA-44-6146-01A	0	0	0.0861309530539527	0.0809885936142668	0	0.372542556470681	0.0417015089994055	0.0141587308227383	0	0.0375891820428908	0	0	0.00740667092208017	0.00766631761948297	0.0751547650560732	0.138579845160484	0.0530563169042475	0	0.0456750073045422	0	0	0.0393495520291541
TCGA-05-4244-01A	0	0	0.0143260438374164	0.0385971751308333	0	0.149238569517867	0.0200524618981492	0.0329690988384722	0.0113094932823119	0	0.00986513025893187	0.00302723252017255	0.0553264142967513	0.159190084537104	0.0312392715567507	0.210698728514216	0.155981010085634	0.027939824079948	0.053153965304939	0	0.0179661763025661	0.00911932003793676
TCGA-75-6211-01A	0.0064782569738558	0	0.265794554850383	0.0388424751068693	0	0.182618136991205	0.00584589907823184	0.0108588693379119	0.103340805021609	0	0	0.0558818916823196	0.00797427758365724	0	0.024935016265525	0.135526271467301	0.068159190431174	0	0.0837297217324332	0	0	0.0100146334775242
TCGA-55-8096-01A	0	0	0.175738922553071	0	0	0.0795382738728054	0.0121165091065415	0	0.027770027164739	0	0.0554761011163324	0	0.00224402303064848	0.330455988826057	0.0362882881721778	0.238493183212897	0.0151090520785047	0	0.019288802429516	0	0	0.0074808284367099
TCGA-97-A4M2-01A	0.00139415652751343	0.0211053172903043	0.0441464444475055	0.108868022710615	0	0.0539002266510376	0	0.056152042986027	0.0207159078967751	0	0	0.0497439173650562	0.0243219562137829	0.231077520413251	0.0467649602554714	0.176293741272005	0.0439710263058613	0.00781974145552841	0.10728681970752	0	0	0.00643819850174666
TCGA-71-8520-01A	0	0	0.0443354355322155	0.00740549692074287	0	0.165512565782269	0	0.0217513842079765	0.0370218222017722	0	0.0374856949947077	0	0	0.302777571636076	0.0583762505474467	0.179280351078638	0.04253734072831	0.0293042899028303	0.0742117964670145	0	0	0
TCGA-67-3773-01A	0.036245319200207	0	0.0387988741794658	0.0448446339131973	0	0.19870216433678	0	0.0315931173231799	0.0139145953366909	0.0117082704926155	0	0.0806890322174327	0.00350791164119383	0	0.0759588069472096	0.175813003459818	0.149020978266091	0	0.133508314333862	0	0	0.00569497835225663
TCGA-55-A492-01A	0.0252247678877923	0	0.353232566259047	0.057440363109869	0	0.0601886910439486	0.0204336868959802	0.0594980088199634	0.0376956962313071	0	0.0198524056481137	0.0145349492014078	0.0125022125412689	0.0696793611206383	0.0328231242044702	0.147089819083278	0.0117911058302313	0.0206635124229479	0.0554563583623145	0	0	0.00189337133742141
TCGA-91-6848-01A	0.0133510490392533	0	0.0804325614894446	0.0510322742065641	0	0.267954752873995	0.0589031292771453	0	0	0	0.0197464280666517	0.0132517622430246	0.0296179516310569	0.164823178748868	0.139134782108193	0.13366741434484	0.0208791330384959	0	0	0	0	0.00720558293246788
TCGA-62-8398-01A	0.0376086845568171	0	0.043397091796963	0.0337986182876196	0	0.221020359611939	0.0382151009323994	0.0222255907988226	0.0539762241798125	0	0.0239695385635848	0.00927842354773012	0.00457585056418224	0.167470878651108	0.113512836152201	0.117829299150766	0.0547552364315564	0	0.0389545539658859	0	0	0.0194117128086124
TCGA-49-AAR0-01A	0.0557489805012101	0	0.0298293930084277	0.0902985504701781	0	0.0835487297740846	0.00579582648293513	0.0899602743265658	0.128441283395997	0	0.00863775803528982	0.00957938146984968	0.0220438311769173	0.120703327982586	0.0964849463361938	0.184938001441576	0.031199975411705	0.000112369893727617	0.0426773702927563	0	0	0
TCGA-93-A4JP-01A	0.0290408092531382	0	0.00644501567175813	0.0275793451388384	0	0.0622865832690841	0	0.0249528475198658	0.000392313949446244	0	0	0.0181374986957627	0.0674309719686281	0.145338938290193	0.0969153446716869	0.318579477595012	0.0162055861987887	0.0641124273036215	0.114602685257227	0	0.00592812262387959	0.00205203259306998
TCGA-78-7633-01A	0.0415602298722551	0	0.010735721956887	0.00572108116995051	0	0.298057795112251	0	0.0719564657015562	0	0	0	0.0409758120590306	0.0496034259269874	0.0248244341781647	0.0186009748936541	0.252849578818529	0.0200334299429198	0.101332796942176	0.0563970366323873	0	0	0.00735121679325064
TCGA-93-A4JO-01A	0.0421125878551451	0	0.0331347529619197	0.0725031349191372	0	0.265488072413364	0	0.03701382442855	0.0440285138063782	0	0	0.0162707902372144	0.00293597336684711	0.149695243727279	0.109114609028232	0.162250387895612	0.0214213077810256	0	0.039673375539423	0	0	0.00435742603987211
TCGA-55-7576-01A	0.0176203713484154	0	0.0117114735494176	0.135038776253368	0	0.0723308929186916	0.0485749075161881	0.0228922765489036	0.0566638730502832	0	0	0.0238856257247302	0.0449173412111299	0.116949408103284	0.0856284274747244	0.171852404908805	0.0825048803776351	0.0239422405631362	0.0813206116050476	0	0	0.00416648884624043
TCGA-97-7552-01A	0.00321963500714913	0.0624357866022541	0.0487935641666639	0.375388958762012	0	0.0476120812780334	0.00277418902084865	0.0143474600938117	0.0372414273152085	0.0340645167784474	0	0.0305262340780012	0	0.120788125425531	0.0923140513917017	0.068318367967425	0.0169947537591065	0	0.0421609856976663	0	0	0.0030198626561399
TCGA-91-6829-01A	0.0908207491882644	0	0.0446488338995106	0.0955066570134027	0	0.0460066031134985	0.0341210669171011	0.00192711032617592	0.0275976563522519	0	0.000257563963008	0.00669427500093959	0.00978431114109662	0.186470569794554	0.0216214303330887	0.243602067303905	0.0145548257627843	0.0387033011837107	0.128885790816126	0	0	0.00879718789058169
TCGA-73-4670-01A	0	0	0.180315993362138	0	0	0.186448065299073	0.00244480929762069	0.0178538121850719	0.00362796805594862	0	0.0132778899459584	0	0	0.188674344068095	0	0.127932432040908	0.00852627311795363	0.165333023084975	0	0.053193748934448	0	0.0523716406078108
TCGA-64-5779-01A	0.0222854249475158	0	0.351268245726803	0.121481835518758	0	0.244890336623738	0.0771713354924694	0	0.0188710580361449	0	0.00518955913657878	0	0	0.0728134495663488	0.0491872682604216	0.0296333370165806	0	0.00357001048563448	0.00363813918900647	0	0	0
TCGA-75-5125-01A	0.00195131268298409	0	0.0734421541537648	0.134555911236377	0	0.0831265070300223	0.0653126409765852	0.0467956546247276	0.0156554435091424	0	0.0202409318122815	0.00302537686768697	0.0275726386971578	0.0162945544608652	0.140296515756231	0.166566051348275	0.0947075213280726	0.0438804904505315	0.0528467262093652	0	0.00270340695220695	0.0110261619037229
TCGA-38-4631-01A	0	0	0.284955104804982	0.133413975008602	0	0.0310170927577417	0.0262663805770874	0.00428256033842715	0	0	0.00700179569450622	0.0334026175607184	0.000213011306826483	0.200336935266072	0.121542411222149	0.0469653928992418	0.0102246059085819	0	0	0	0.00877881903631138	0.091599297618752
TCGA-L9-A5IP-01A	0	0	0.130139700328984	0.133526932192962	0	0.0852227347802632	0.0322661864659973	0.0619489907394253	0.0349321608419325	0	0.00599590139845274	0.079807446586958	0	0.158796097197981	0.0416480448596065	0.10433660168276	0.00374976440963082	0	0.0236499833888962	0	0.054854082572263	0.0491253725538877
TCGA-J2-8194-01A	0.0059541836216047	0	0.0596150693153474	0.0333500821980804	0	0.189162255113065	0.0455027570091967	0.00454174715829664	0	0	0	0.0225022792507502	0.0663884644405726	0.0296417947074525	0.0890112981115842	0.179006500693032	0.125363209307202	0	0.0760727822238746	0	0	0.0738875768499405
TCGA-97-8177-01A	0.018703587413462	0.00883551576132738	0.0824617712311514	0.0768358979021913	0	0.120653114188858	0.00422099310126819	0.0250282924733971	0.0384806070178197	0	0	0.01362981355008	0.032535413111674	0.0668608470613281	0.0147788266316927	0.218482206121697	0.160462025456649	0.0353053505793139	0.050102716591969	0.0157515021368225	0	0.0168715196692986
TCGA-J2-A4AD-01A	0.0480274205690566	0	0.0875492483880368	0.0659545880628474	0	0.162280711632009	0.0125672853062941	0.0160336679493701	0.0219021609577463	0	0	0.00375917524054908	0.0347521945689187	0.153973016516578	0	0.2083829688166	0	0.12088280663254	0.0537620939789847	0	0.0101726613804693	0
TCGA-38-4625-01A	0.00896519850005375	0	0.0489372333153569	0.0272001410847622	0	0.0956342765568084	0.00918693055497676	0.0281715092397659	0.00780590756007751	0.0066448180781934	0	0.0620240722598688	0.0041721031251698	0.191244955742899	0.124420507233615	0.261242177504733	0.0156069003721333	0	0.095331052780036	0	0	0.0134122160915508
TCGA-67-3774-01A	0	0.016963879458653	0.0980152750969135	0.0996145783067016	0	0.198880903320327	0.0181466536236586	0.0248592724455876	0.00231400680206868	0	0	0.0554919080021436	0	0.0900722054708515	0.0919820495026178	0.144010014755423	0.0111439542910514	0.0194321773608537	0.0897311411949965	0	0	0.0393419803681526
TCGA-NJ-A7XG-01A	0	0.0141580655336292	0.0577481051345604	0.0535956165707074	0	0.264957910357927	0	0.0168328118466859	0.062163348770574	0	0	0.0836379348522807	0.00957046006057246	0	0.0129879582601044	0.0935265902384119	0.101449314285594	0.0896379065880059	0.137723318335605	0	0	0.0020106591653414
TCGA-55-6986-01A	0.0184728481375602	0.029779967881821	0.0264758096100726	0.0712506878807293	0	0.170685801627042	0	0.0153504592956202	0.0270550187355372	0	0	0.00840692737369015	0.0112585126150878	0	0.0212577692939515	0.342543735623492	0.116398331520194	0.0249093958520143	0.106355587347289	0	0	0.00979914720589898
TCGA-55-A57B-01A	0.0127575208687207	0	0	0.0339275658930362	0	0.189344601212882	0.00811381151996522	0.0165126635533657	0.0366673570763522	0	0	0.0446720381365005	0.0486072069855194	0.0317714542388835	0.0163123428078094	0.161590931317868	0.217532070544467	0.068125994193364	0.0998049604862423	0	0.00451001471928092	0.00974946644574218
TCGA-L9-A443-01A	0.0296986739086561	0	0.0519240246921421	0.0243854422167977	0	0.328238017521009	0	0.0450149904700956	0	0	0.00199749423592262	0.036421901861137	0.0133734815116949	0.0999840182648235	0.178373080106774	0.131622182534529	0.0388123656124384	0	0.0201543270639798	0	0	0
TCGA-50-6595-01A	0.0130850012461755	0	0.0253320769539979	0.0464451253157505	0	0.145252784158629	0.0229318973990851	0	0.0156123293769219	0	0.0226343212151239	0.0393895052505801	0	0.214939719116807	0.187849606617897	0.196353731994118	0	0.0394325890776132	0.0208648805616868	0	0	0.00987643171561415
TCGA-44-8117-01A	0.0194659111657415	0	0.0467899420839582	0	0	0.237760761210559	0.00680238804005551	0.0327828699534105	0.004512356423315	0	0.0190762168127254	0	0	0.264705492718372	0.0833883450094015	0.252356863072764	0	0.00177642389236565	0	0.0266459096583641	0	0.00393651995896728
TCGA-55-6968-01A	0.00725830358712638	0	0.137971236711203	0.016187172855749	0	0.099132581894057	0.0394664605567522	0.0443649422257642	0.0164390691896894	0.0570196660054283	0	0.0213312209697246	0	0.322799692761581	0.11167225847165	0.0967306954063875	0.0173857847080662	0	0.012240914656821	0	0	0
TCGA-44-A479-01A	0.0320071131915327	0	0.155432882886874	0.103168366195594	0	0.208900113254827	0.0396240598776363	0.0374319144269058	0.0197524900952267	0	0	0.0450535085194323	0.00696464578329114	0.0525540195283232	0.103251531833905	0.0991221551154556	0.0400429567521974	0	0.0566942425387993	0	0	0
